sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned,net_profit,year,quarter,month_num,month_name,day_of_week,is_weekend,days_since_start,profit_margin_pct,revenue_per_unit,break_even_sale,profitability,season,catalogue_margin_pct,is_winter,is_summer,cost_price,margin_erosion
S06300,2024-12-17,Online,Mobile Pay,P017,Kids Jeans,Kids,Pants,1,29.99,0,0.0,29.99,10.0,19.99,C050,False,False,19.99,2024,4,12,Dec,Tuesday,False,351,66.66,29.99,False,Very High,All,66.7,True,True,10.0,0.04
S06301,2024-12-17,Physical,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,0,0.0,69.98,24.0,45.98,C025,False,False,45.98,2024,4,12,Dec,Tuesday,False,351,65.7,34.99,False,Very High,All,65.7,True,True,12.0,0.0
S06302,2024-12-17,Physical,Debit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,15,13.5,76.48,30.0,46.48,C195,False,False,46.48,2024,4,12,Dec,Tuesday,False,351,60.77,38.24,False,Very High,All,66.7,True,True,15.0,5.93
S06303,2024-12-18,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,10,9.0,80.98,32.0,48.98,C063,False,False,48.98,2024,4,12,Dec,Wednesday,False,352,60.48,40.49,False,Very High,Winter,64.4,True,False,16.0,3.92
S06304,2024-12-18,Physical,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,5,13.5,256.47,105.0,151.47,C029,False,False,151.47,2024,4,12,Dec,Wednesday,False,352,59.06,85.49,False,High,Winter,61.1,True,False,35.0,2.04
S06305,2024-12-18,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,5,4.5,85.48,32.0,53.48,C191,False,False,53.48,2024,4,12,Dec,Wednesday,False,352,62.56,42.74,False,Very High,Winter,64.4,True,False,16.0,1.84
S06306,2024-12-18,Online,PayPal,P013,Women's Hoodie,Women,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C073,False,False,34.99,2024,4,12,Dec,Wednesday,False,352,61.4,56.99,False,Very High,Winter,63.3,True,False,22.0,1.9
S06307,2024-12-18,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C053,False,False,12.99,2024,4,12,Dec,Wednesday,False,352,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S06308,2024-12-18,Physical,Cash,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C062,False,False,37.99,2024,4,12,Dec,Wednesday,False,352,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S06309,2024-12-18,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C190,False,False,105.98,2024,4,12,Dec,Wednesday,False,352,62.35,84.99,False,Very High,Winter,62.3,True,False,32.0,-0.05
S06310,2024-12-18,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C075,False,False,21.98,2024,4,12,Dec,Wednesday,False,352,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S06311,2024-12-18,Online,Mobile Pay,P021,Unisex Socks (3-pack),all,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C149,False,False,7.49,2024,4,12,Dec,Wednesday,False,352,74.97,9.99,False,Very High,All,75.0,True,True,2.5,0.03
S06312,2024-12-18,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,15,16.5,93.48,40.0,53.48,C139,False,False,53.48,2024,4,12,Dec,Wednesday,False,352,57.21,46.74,False,High,All,63.6,True,True,20.0,6.39
S06313,2024-12-19,Online,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,0,0.0,59.97,18.0,41.97,C006,False,False,41.97,2024,4,12,Dec,Thursday,False,353,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S06314,2024-12-19,Physical,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,0,0.0,99.98,36.0,63.98,C123,False,False,63.98,2024,4,12,Dec,Thursday,False,353,63.99,49.99,False,Very High,Winter,64.0,True,False,18.0,0.01
S06315,2024-12-19,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C184,False,False,6.99,2024,4,12,Dec,Thursday,False,353,73.66,9.49,False,Very High,All,75.0,True,True,2.5,1.34
S06316,2024-12-19,Online,PayPal,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C069,False,False,37.99,2024,4,12,Dec,Thursday,False,353,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S06317,2024-12-19,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,5,3.75,71.22,24.0,47.22,C141,False,False,47.22,2024,4,12,Dec,Thursday,False,353,66.3,23.74,False,Very High,All,68.0,True,True,8.0,1.7
S06318,2024-12-19,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C059,False,False,69.98,2024,4,12,Dec,Thursday,False,353,63.63,54.99,False,Very High,All,63.6,True,True,20.0,-0.03
S06319,2024-12-19,Physical,Cash,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C076,False,False,32.97,2024,4,12,Dec,Thursday,False,353,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S06320,2024-12-19,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,3,44.99,0,0.0,134.97,48.0,86.97,C109,False,False,86.97,2024,4,12,Dec,Thursday,False,353,64.44,44.99,False,Very High,All,64.4,True,True,16.0,-0.04
S06321,2024-12-19,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,15,4.5,25.48,8.0,17.48,C057,False,False,17.48,2024,4,12,Dec,Thursday,False,353,68.6,12.74,False,Very High,All,73.3,True,True,4.0,4.7
S06322,2024-12-19,Online,Mobile Pay,P017,Kids Jeans,Kids,Pants,3,29.99,15,13.5,76.47,30.0,46.47,C165,False,False,46.47,2024,4,12,Dec,Thursday,False,353,60.77,25.49,False,Very High,All,66.7,True,True,10.0,5.93
S06323,2024-12-19,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C047,False,False,14.49,2024,4,12,Dec,Thursday,False,353,64.43,22.49,False,Very High,All,68.0,True,True,8.0,3.57
S06324,2024-12-19,Physical,Cash,P013,Women's Hoodie,women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C043,False,False,75.98,2024,4,12,Dec,Thursday,False,353,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S06325,2024-12-19,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C189,False,False,10.99,2024,4,12,Dec,Thursday,False,353,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S06326,2024-12-19,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C156,False,False,34.99,2024,4,12,Dec,Thursday,False,353,63.63,54.99,False,Very High,All,63.6,True,True,20.0,-0.03
S06327,2024-12-19,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,0,0.0,29.97,7.5,22.47,C171,False,False,22.47,2024,4,12,Dec,Thursday,False,353,74.97,9.99,False,Very High,All,75.0,True,True,2.5,0.03
S06328,2024-12-19,Physical,Cash,P010,Women's Blouse,Women,Top,2,34.99,5,3.5,66.48,24.0,42.48,C112,False,False,42.48,2024,4,12,Dec,Thursday,False,353,63.9,33.24,False,Very High,All,65.7,True,True,12.0,1.8
S06329,2024-12-19,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C179,False,False,18.99,2024,4,12,Dec,Thursday,False,353,63.32,29.99,False,Very High,All,63.3,True,True,11.0,-0.02
S06330,2024-12-20,Physical,Cash,P020,Unisex Cap,All,Accessories,2,14.99,10,3.0,26.98,8.0,18.98,C009,True,False,18.98,2024,4,12,Dec,Friday,False,354,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S06331,2024-12-20,Physical,Cash,P009,Women's Casual Dress,Women,Dress,1,44.99,5,2.25,42.74,16.0,26.74,C129,True,False,26.74,2024,4,12,Dec,Friday,False,354,62.56,42.74,False,Very High,All,64.4,True,True,16.0,1.84
S06332,2024-12-20,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,20,4.0,15.99,6.0,9.99,C131,True,False,9.99,2024,4,12,Dec,Friday,False,354,62.48,15.99,False,Very High,All,70.0,True,True,6.0,7.52
S06333,2024-12-20,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C125,True,False,44.49,2024,4,12,Dec,Friday,False,354,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S06334,2024-12-20,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,5,14.99,10,7.5,67.45,25.0,42.45,C074,True,False,42.45,2024,4,12,Dec,Friday,False,354,62.94,13.49,False,Very High,All,66.6,True,True,5.0,3.66
S06335,2024-12-20,Physical,Debit Card,P010,Women's Blouse,Women,Top,2,34.99,5,3.5,66.48,24.0,42.48,C096,True,False,42.48,2024,4,12,Dec,Friday,False,354,63.9,33.24,False,Very High,All,65.7,True,True,12.0,1.8
S06336,2024-12-20,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C105,True,False,6.99,2024,4,12,Dec,Friday,False,354,73.66,9.49,False,Very High,All,75.0,True,True,2.5,1.34
S06337,2024-12-20,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C076,True,False,63.98,2024,4,12,Dec,Friday,False,354,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S06338,2024-12-20,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,5,1.75,33.24,12.0,21.24,C049,True,False,21.24,2024,4,12,Dec,Friday,False,354,63.9,33.24,False,Very High,All,65.7,True,True,12.0,1.8
S06339,2024-12-20,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,1,44.99,15,6.75,38.24,16.0,22.24,C068,True,False,22.24,2024,4,12,Dec,Friday,False,354,58.16,38.24,False,High,Winter,64.4,True,False,16.0,6.24
S06340,2024-12-20,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C116,True,False,31.99,2024,4,12,Dec,Friday,False,354,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S06341,2024-12-20,Physical,Credit Card,P012,Women's Skinny Jeans,women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C128,True,False,26.74,2024,4,12,Dec,Friday,False,354,57.21,46.74,False,High,All,63.6,True,True,20.0,6.39
S06342,2024-12-20,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C189,True,False,31.99,2024,4,12,Dec,Friday,False,354,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S06343,2024-12-20,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,5,3.5,66.48,24.0,42.48,C167,True,False,42.48,2024,4,12,Dec,Friday,False,354,63.9,33.24,False,Very High,All,65.7,True,True,12.0,1.8
S06344,2024-12-20,Physical,Cash,P015,Women's Cardigan,Women,Top,2,49.99,10,10.0,89.98,36.0,53.98,C005,True,False,53.98,2024,4,12,Dec,Friday,False,354,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S06345,2024-12-20,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,10,7.5,67.47,24.0,43.47,C171,True,False,43.47,2024,4,12,Dec,Friday,False,354,64.43,22.49,False,Very High,All,68.0,True,True,8.0,3.57
S06346,2024-12-20,Physical,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,10,3.0,26.98,8.0,18.98,C097,True,False,18.98,2024,4,12,Dec,Friday,False,354,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S06347,2024-12-20,Physical,Debit Card,P015,Women's Cardigan,Women,Top,3,49.99,20,29.99,119.98,54.0,65.98,C045,True,False,65.98,2024,4,12,Dec,Friday,False,354,54.99,39.99,False,High,Winter,64.0,True,False,18.0,9.01
S06348,2024-12-20,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C184,True,False,26.74,2024,4,12,Dec,Friday,False,354,57.21,46.74,False,High,All,63.6,True,True,20.0,6.39
S06349,2024-12-20,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C037,True,False,14.49,2024,4,12,Dec,Friday,False,354,64.43,22.49,False,Very High,All,68.0,True,True,8.0,3.57
S06350,2024-12-20,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C077,True,False,11.99,2024,4,12,Dec,Friday,False,354,66.65,17.99,False,Very High,All,70.0,True,True,6.0,3.35
S06351,2024-12-20,Physical,Mobile Pay,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,10,3.0,26.99,10.0,16.99,C198,True,False,16.99,2024,4,12,Dec,Friday,False,354,62.95,26.99,False,Very High,Summer,66.7,False,True,10.0,3.75
S06352,2024-12-20,Physical,Cash,P013,Women's Hoodie,Women,Jacket,3,59.99,15,27.0,152.97,66.0,86.97,C165,True,True,0.0,2024,4,12,Dec,Friday,False,354,0.0,50.99,True,Loss/Break-even,Winter,63.3,True,False,22.0,63.3
S06353,2024-12-20,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,2.0,17.98,5.0,12.98,C190,True,False,12.98,2024,4,12,Dec,Friday,False,354,72.19,8.99,False,Very High,All,75.0,True,True,2.5,2.81
S06354,2024-12-20,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,15,25.5,144.48,64.0,80.48,C060,True,False,80.48,2024,4,12,Dec,Friday,False,354,55.7,72.24,False,High,Winter,62.3,True,False,32.0,6.6
S06355,2024-12-20,Online,Debit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C134,True,False,63.98,2024,4,12,Dec,Friday,False,354,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S06356,2024-12-20,Physical,Cash,P017,Kids Jeans,Kids,Pants,1,29.99,10,3.0,26.99,10.0,16.99,C172,True,False,16.99,2024,4,12,Dec,Friday,False,354,62.95,26.99,False,Very High,All,66.7,True,True,10.0,3.75
S06357,2024-12-20,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C139,True,False,17.74,2024,4,12,Dec,Friday,False,354,59.65,29.74,False,High,All,65.7,True,True,12.0,6.05
S06358,2024-12-20,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,5,3.75,71.22,24.0,47.22,C116,True,False,47.22,2024,4,12,Dec,Friday,False,354,66.3,23.74,False,Very High,All,68.0,True,True,8.0,1.7
S06359,2024-12-20,Physical,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,10,9.0,80.97,33.0,47.97,C079,True,False,47.97,2024,4,12,Dec,Friday,False,354,59.24,26.99,False,High,All,63.3,True,True,11.0,4.06
S06360,2024-12-20,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C124,True,False,26.74,2024,4,12,Dec,Friday,False,354,57.21,46.74,False,High,All,63.6,True,True,20.0,6.39
S06361,2024-12-20,Physical,Mobile Pay,P015,Women's Cardigan,Women,Top,1,49.99,20,10.0,39.99,18.0,21.99,C141,True,False,21.99,2024,4,12,Dec,Friday,False,354,54.99,39.99,False,High,Winter,64.0,True,False,18.0,9.01
S06362,2024-12-20,Online,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C048,True,False,17.74,2024,4,12,Dec,Friday,False,354,59.65,29.74,False,High,All,65.7,True,True,12.0,6.05
S06363,2024-12-20,Physical,Mobile Pay,P015,Women's Cardigan,Women,Top,2,49.99,10,10.0,89.98,36.0,53.98,C112,True,False,53.98,2024,4,12,Dec,Friday,False,354,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S06364,2024-12-20,Physical,Cash,P018,Kids Jacket,Kids,Jacket,3,44.99,10,13.5,121.47,48.0,73.47,Guest,True,False,73.47,2024,4,12,Dec,Friday,False,354,60.48,40.49,False,Very High,Winter,64.4,True,False,16.0,3.92
S06365,2024-12-20,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C145,True,False,34.99,2024,4,12,Dec,Friday,False,354,63.63,54.99,False,Very High,All,63.6,True,True,20.0,-0.03
S06366,2024-12-20,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,10,3.0,26.98,8.0,18.98,C148,True,False,18.98,2024,4,12,Dec,Friday,False,354,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S06367,2024-12-20,Physical,Debit Card,P016,Kids T-shirt,Kids,Shirt,1,14.99,10,1.5,13.49,5.0,8.49,C006,True,False,8.49,2024,4,12,Dec,Friday,False,354,62.94,13.49,False,Very High,All,66.6,True,True,5.0,3.66
S06368,2024-12-20,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C001,True,False,13.24,2024,4,12,Dec,Friday,False,354,62.34,21.24,False,Very High,All,68.0,True,True,8.0,5.66
S06369,2024-12-20,Online,PayPal,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,5,1.5,28.47,7.5,20.97,C185,True,False,20.97,2024,4,12,Dec,Friday,False,354,73.66,9.49,False,Very High,All,75.0,True,True,2.5,1.34
S06370,2024-12-20,Physical,Cash,P008,Women's Floral Dress,Women,Dress,4,54.99,10,22.0,197.96,80.0,117.96,C197,True,False,117.96,2024,4,12,Dec,Friday,False,354,59.59,49.49,False,High,Summer,63.6,False,True,20.0,4.01
S06371,2024-12-20,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,10,7.5,67.47,24.0,43.47,C140,True,True,0.0,2024,4,12,Dec,Friday,False,354,0.0,22.49,True,Loss/Break-even,All,68.0,True,True,8.0,68.0
S06372,2024-12-20,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C181,True,False,25.49,2024,4,12,Dec,Friday,False,354,62.95,40.49,False,Very High,All,66.7,True,True,15.0,3.75
S06373,2024-12-20,Physical,Credit Card,P015,Women's Cardigan,women,Top,5,49.99,10,25.0,224.95,90.0,134.95,C185,True,False,134.95,2024,4,12,Dec,Friday,False,354,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S06374,2024-12-21,Physical,Cash,P022,Leather Belt,All,Accessories,2,19.99,15,6.0,33.98,12.0,21.98,C065,True,False,21.98,2024,4,12,Dec,Saturday,True,355,64.69,16.99,False,Very High,All,70.0,True,True,6.0,5.31
S06375,2024-12-21,Physical,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,5,1.75,33.24,12.0,21.24,C007,True,False,21.24,2024,4,12,Dec,Saturday,True,355,63.9,33.24,False,Very High,All,65.7,True,True,12.0,1.8
S06376,2024-12-21,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,15,13.5,76.48,32.0,44.48,C075,True,False,44.48,2024,4,12,Dec,Saturday,True,355,58.16,38.24,False,High,All,64.4,True,True,16.0,6.24
S06377,2024-12-21,Physical,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,10,4.0,35.98,12.0,23.98,C024,True,False,23.98,2024,4,12,Dec,Saturday,True,355,66.65,17.99,False,Very High,All,70.0,True,True,6.0,3.35
S06378,2024-12-21,Physical,Cash,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C199,True,False,34.99,2024,4,12,Dec,Saturday,True,355,61.4,56.99,False,Very High,Winter,63.3,True,False,22.0,1.9
S06379,2024-12-21,Physical,Debit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,15,20.25,114.72,45.0,69.72,C025,True,False,69.72,2024,4,12,Dec,Saturday,True,355,60.77,38.24,False,Very High,All,66.7,True,True,15.0,5.93
S06380,2024-12-21,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,15,9.0,50.99,22.0,28.99,C010,True,False,28.99,2024,4,12,Dec,Saturday,True,355,56.85,50.99,False,High,Winter,63.3,True,False,22.0,6.45
S06381,2024-12-21,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,10,5.0,44.99,18.0,26.99,C042,True,False,26.99,2024,4,12,Dec,Saturday,True,355,59.99,44.99,False,High,All,64.0,True,True,18.0,4.01
S06382,2024-12-21,Online,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,5,3.0,56.97,18.0,38.97,C074,True,False,38.97,2024,4,12,Dec,Saturday,True,355,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S06383,2024-12-21,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,10,18.0,161.98,70.0,91.98,C090,True,False,91.98,2024,4,12,Dec,Saturday,True,355,56.78,80.99,False,High,Winter,61.1,True,False,35.0,4.32
S06384,2024-12-21,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,15,3.0,16.98,5.0,11.98,C094,True,False,11.98,2024,4,12,Dec,Saturday,True,355,70.55,8.49,False,Very High,All,75.0,True,True,2.5,4.45
S06385,2024-12-21,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,15,12.75,72.24,32.0,40.24,C001,True,False,40.24,2024,4,12,Dec,Saturday,True,355,55.7,72.24,False,High,Winter,62.3,True,False,32.0,6.6
S06386,2024-12-21,Physical,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,20,7.0,27.99,12.0,15.99,C168,True,False,15.99,2024,4,12,Dec,Saturday,True,355,57.13,27.99,False,High,All,65.7,True,True,12.0,8.57
S06387,2024-12-21,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C089,True,False,15.99,2024,4,12,Dec,Saturday,True,355,59.24,26.99,False,High,All,63.3,True,True,11.0,4.06
S06388,2024-12-21,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,10,17.0,152.98,64.0,88.98,C157,True,False,88.98,2024,4,12,Dec,Saturday,True,355,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S06389,2024-12-21,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C200,True,False,15.74,2024,4,12,Dec,Saturday,True,355,66.3,23.74,False,Very High,All,68.0,True,True,8.0,1.7
S06390,2024-12-21,Online,PayPal,P004,Men's Chino Pants,Men,Pants,2,44.99,15,13.5,76.48,30.0,46.48,C132,True,False,46.48,2024,4,12,Dec,Saturday,True,355,60.77,38.24,False,Very High,All,66.7,True,True,15.0,5.93
S06391,2024-12-21,Physical,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,15,27.0,152.98,70.0,82.98,C006,True,False,82.98,2024,4,12,Dec,Saturday,True,355,54.24,76.49,False,High,Winter,61.1,True,False,35.0,6.86
S06392,2024-12-21,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C172,True,False,105.98,2024,4,12,Dec,Saturday,True,355,62.35,84.99,False,Very High,Winter,62.3,True,False,32.0,-0.05
S06393,2024-12-21,Online,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,0,0.0,59.98,20.0,39.98,C081,True,False,39.98,2024,4,12,Dec,Saturday,True,355,66.66,29.99,False,Very High,Summer,66.7,False,True,10.0,0.04
S06394,2024-12-21,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,5,1.75,33.24,12.0,21.24,C182,True,False,21.24,2024,4,12,Dec,Saturday,True,355,63.9,33.24,False,Very High,All,65.7,True,True,12.0,1.8
S06395,2024-12-21,Online,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,5,2.25,42.72,12.0,30.72,C085,True,False,30.72,2024,4,12,Dec,Saturday,True,355,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S06396,2024-12-21,Online,PayPal,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C056,True,False,10.99,2024,4,12,Dec,Saturday,True,355,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S06397,2024-12-21,Online,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C043,True,False,10.24,2024,4,12,Dec,Saturday,True,355,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S06398,2024-12-21,Physical,Debit Card,P010,Women's Blouse,Women,Top,5,34.99,10,17.5,157.45,60.0,97.45,C074,True,False,97.45,2024,4,12,Dec,Saturday,True,355,61.89,31.49,False,Very High,All,65.7,True,True,12.0,3.81
S06399,2024-12-21,Physical,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,10,27.0,242.97,105.0,137.97,C021,True,False,137.97,2024,4,12,Dec,Saturday,True,355,56.78,80.99,False,High,Winter,61.1,True,False,35.0,4.32
S06400,2024-12-21,Physical,Credit Card,P016,Kids T-shirt,Kids,Shirt,2,14.99,20,6.0,23.98,10.0,13.98,C164,True,False,13.98,2024,4,12,Dec,Saturday,True,355,58.3,11.99,False,High,All,66.6,True,True,5.0,8.3
S06401,2024-12-21,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,10,25.5,229.47,96.0,133.47,C053,True,False,133.47,2024,4,12,Dec,Saturday,True,355,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S06402,2024-12-21,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,15,4.5,25.49,11.0,14.49,C173,True,False,14.49,2024,4,12,Dec,Saturday,True,355,56.85,25.49,False,High,All,63.3,True,True,11.0,6.45
S06403,2024-12-21,Physical,Debit Card,P017,Kids Jeans,Kids,Pants,2,29.99,5,3.0,56.98,20.0,36.98,C041,True,False,36.98,2024,4,12,Dec,Saturday,True,355,64.9,28.49,False,Very High,All,66.7,True,True,10.0,1.8
S06404,2024-12-22,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,15,13.5,76.49,35.0,41.49,C050,True,False,41.49,2024,4,12,Dec,Sunday,True,356,54.24,76.49,False,High,Winter,61.1,True,False,35.0,6.86
