sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned
S05676,2024-11-12,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,2,44.99,10,4.5,80.98,32.0,48.98,C096,False,False
S05677,2024-11-12,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,0,0.0,89.98,32.0,57.98,C113,False,False
S05678,2024-11-12,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C195,False,False
S05679,2024-11-12,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C111,False,False
S05680,2024-11-12,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,4,59.99,15,9.0,203.96,88.0,115.96,C020,False,False
S05681,2024-11-12,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,10,2.0,53.97,21.0,32.97,C176,False,False
S05682,2024-11-12,Online,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,0,0.0,269.97,105.0,164.97,C186,False,False
S05683,2024-11-12,Online,PayPal,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C096,False,False
S05684,2024-11-13,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,2,59.99,15,9.0,101.98,44.0,57.98,C041,False,False
S05685,2024-11-13,Online,Debit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,0,0.0,89.98,32.0,57.98,C084,False,False
S05686,2024-11-13,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C057,False,False
S05687,2024-11-13,Online,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C090,False,False
S05688,2024-11-13,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,10,6.0,107.98,44.0,63.98,C101,False,False
S05689,2024-11-13,Physical,Credit Card,P006,Men's Puffer Jacket,men,Jacket,2,89.99,10,9.0,161.98,70.0,91.98,C081,False,False
S05690,2024-11-13,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C043,False,False
S05691,2024-11-13,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C090,False,False
S05692,2024-11-13,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,4,9.99,0,0.0,39.96,10.0,29.96,C130,False,False
S05693,2024-11-13,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,0,0.0,69.98,24.0,45.98,C112,False,False
S05694,2024-11-13,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C141,False,False
S05695,2024-11-13,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,5,1.25,47.48,16.0,31.48,C096,False,False
S05696,2024-11-13,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C045,False,False
S05697,2024-11-13,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C161,False,False
S05698,2024-11-13,Physical,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,0,0.0,59.97,18.0,41.97,C160,False,False
S05699,2024-11-13,Online,Debit Card,P007,Men's Polo Shirt,Men,Shirt,4,34.99,0,0.0,139.96,48.0,91.96,C092,False,False
S05700,2024-11-14,Online,PayPal,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C042,False,False
S05701,2024-11-14,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,5,0.75,28.48,8.0,20.48,C159,False,False
S05702,2024-11-14,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C136,False,False
S05703,2024-11-14,Physical,Debit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C047,False,False
S05704,2024-11-14,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,3,44.99,5,2.25,128.22,48.0,80.22,C125,False,False
S05705,2024-11-14,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C007,False,False
S05706,2024-11-14,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C136,False,False
S05707,2024-11-14,Online,Debit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C159,False,False
S05708,2024-11-14,Physical,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C118,False,False
S05709,2024-11-14,Physical,Debit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C037,False,False
S05710,2024-11-14,Physical,Debit Card,P018,Kids Jacket,Kids,Jacket,3,44.99,0,0.0,134.97,48.0,86.97,C181,False,False
S05711,2024-11-14,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,10,4.5,80.98,32.0,48.98,C014,False,False
S05712,2024-11-14,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C189,False,False
S05713,2024-11-14,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C075,False,False
S05714,2024-11-14,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C073,False,False
S05715,2024-11-14,Physical,Debit Card,P019,Kids Dress,Kids,Dress,3,24.99,0,0.0,74.97,27.0,47.97,C064,False,False
S05716,2024-11-15,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C189,False,False
S05717,2024-11-15,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C015,False,False
S05718,2024-11-15,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,0,0.0,59.98,20.0,39.98,C033,False,False
S05719,2024-11-15,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,,False,False
S05720,2024-11-15,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,5,3.0,113.98,44.0,69.98,C055,False,False
S05721,2024-11-15,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,10,5.5,148.47,60.0,88.47,C170,False,False
S05722,2024-11-15,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,15,8.25,93.48,40.0,53.48,C065,False,False
S05723,2024-11-15,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,10,5.5,98.98,40.0,58.98,C167,False,False
S05724,2024-11-15,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C122,False,False
S05725,2024-11-15,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C120,False,False
S05726,2024-11-15,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C184,False,False
S05727,2024-11-16,Physical,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C096,False,False
S05728,2024-11-16,Physical,Debit Card,P016,Kids T-shirt,Kids,Shirt,3,14.99,0,0.0,44.97,15.0,29.97,C085,False,False
S05729,2024-11-16,Physical,Mobile Pay,P015,Women's Cardigan,Women,Top,4,49.99,0,0.0,199.96,72.0,127.96,C113,False,False
S05730,2024-11-16,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,3,44.99,0,0.0,134.97,48.0,86.97,C016,False,False
S05731,2024-11-16,Physical,Debit Card,P001,Men's Basic T-shirt,men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C191,False,False
S05732,2024-11-16,Online,Credit Card,P010,Women's Blouse,Women,Top,4,34.99,0,0.0,139.96,48.0,91.96,C025,False,False
S05733,2024-11-16,Physical,Cash,P022,Leather Belt,All,Accessories,3,19.99,15,3.0,50.97,18.0,32.97,C139,False,False
S05734,2024-11-16,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,4,9.99,0,0.0,39.96,10.0,29.96,C065,False,False
S05735,2024-11-16,Online,PayPal,P005,Men's Hoodie,Men,Jacket,2,59.99,5,3.0,113.98,44.0,69.98,C008,False,False
S05736,2024-11-16,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,5,3.0,113.98,44.0,69.98,C145,False,False
S05737,2024-11-16,Online,Credit Card,P011,Women's Skirt,Women,Skirt,3,39.99,0,0.0,119.97,42.0,77.97,C125,False,False
S05738,2024-11-16,Physical,Credit Card,P017,Kids Jeans,Kids,Pants,1,29.99,0,0.0,29.99,10.0,19.99,C122,False,False
S05739,2024-11-16,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C138,False,False
S05740,2024-11-16,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C158,False,False
S05741,2024-11-16,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,3,44.99,5,2.25,128.22,48.0,80.22,C053,False,False
S05742,2024-11-16,Online,PayPal,P020,Unisex Cap,All,Accessories,4,14.99,0,0.0,59.96,16.0,43.96,C056,False,False
S05743,2024-11-16,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,C092,False,False
S05744,2024-11-16,Physical,Debit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C091,False,False
S05745,2024-11-16,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C073,False,False
S05746,2024-11-16,Physical,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C055,False,False
S05747,2024-11-16,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,5,2.25,85.48,32.0,53.48,C146,False,False
S05748,2024-11-16,Physical,Debit Card,P013,Women's Hoodie,women,Jacket,2,59.99,5,3.0,113.98,44.0,69.98,,False,False
S05749,2024-11-16,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,10,2.5,67.47,24.0,43.47,C083,False,False
S05750,2024-11-16,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C013,False,False
S05751,2024-11-16,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,15,1.5,8.49,2.5,5.99,C067,False,False
S05752,2024-11-16,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,4,24.99,5,1.25,94.96,32.0,62.96,C093,False,False
S05753,2024-11-16,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C130,False,False
S05754,2024-11-17,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C037,False,False
S05755,2024-11-17,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,5,1.5,28.49,10.0,18.49,C082,False,False
S05756,2024-11-17,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C166,False,False
S05757,2024-11-17,Physical,Cash,P018,Kids Jacket,Kids,Jacket,1,44.99,15,6.75,38.24,16.0,22.24,C043,False,False
S05758,2024-11-17,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,2,44.99,15,6.75,76.48,32.0,44.48,C127,False,False
S05759,2024-11-17,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,4,9.99,0,0.0,39.96,10.0,29.96,C086,False,False
S05760,2024-11-17,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,10,5.5,49.49,20.0,29.49,C141,False,False
S05761,2024-11-17,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C180,False,False
S05762,2024-11-17,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,5,2.75,104.48,40.0,64.48,C057,False,False
S05763,2024-11-17,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C150,False,False
S05764,2024-11-17,Physical,Credit Card,P021,Unisex Socks (3-pack),all,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C026,False,False
S05765,2024-11-17,Online,Debit Card,P015,Women's Cardigan,Women,Top,2,49.99,10,5.0,89.98,36.0,53.98,C132,False,False
S05766,2024-11-17,Physical,Mobile Pay,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C013,False,False
S05767,2024-11-17,Online,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C153,False,False
S05768,2024-11-17,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C109,False,False
S05769,2024-11-17,Physical,Debit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C148,False,False
S05770,2024-11-17,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,5,1.5,113.96,44.0,69.96,C083,False,False
S05771,2024-11-17,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,5,1.25,71.22,24.0,47.22,C136,False,False
S05772,2024-11-17,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C088,False,False
S05773,2024-11-17,Physical,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,10,3.5,62.98,24.0,38.98,C061,False,False
S05774,2024-11-17,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C011,False,False
S05775,2024-11-17,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C175,False,False
S05776,2024-11-17,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,4.25,161.48,64.0,97.48,C189,False,False
S05777,2024-11-17,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C151,False,False
S05778,2024-11-17,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C124,False,False
S05779,2024-11-18,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C151,False,False
S05780,2024-11-18,Physical,Cash,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C069,False,False
S05781,2024-11-18,Online,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C084,False,False
S05782,2024-11-18,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C134,False,False
S05783,2024-11-18,Physical,Cash,P018,Kids Jacket,Kids,Jacket,1,44.99,10,4.5,40.49,16.0,24.49,C136,False,False
S05784,2024-11-18,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,1,44.99,10,4.5,40.49,16.0,24.49,C076,False,True
S05785,2024-11-18,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C094,False,False
S05786,2024-11-18,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C180,False,False
S05787,2024-11-18,Physical,Cash,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,5,4.5,256.47,105.0,151.47,C183,False,False
S05788,2024-11-18,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,,False,False
S05789,2024-11-18,Physical,Credit Card,P005,Men's Hoodie,men,Jacket,3,59.99,5,3.0,170.97,66.0,104.97,C188,False,False
S05790,2024-11-18,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C162,False,False
S05791,2024-11-18,Physical,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C102,False,True
S05792,2024-11-18,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C072,False,False
S05793,2024-11-18,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,0,0.0,164.97,60.0,104.97,C091,False,False
S05794,2024-11-19,Physical,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C048,False,False
S05795,2024-11-19,Online,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C080,False,False
S05796,2024-11-19,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C029,False,False
S05797,2024-11-19,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,5,2.25,85.48,32.0,53.48,C027,False,False
S05798,2024-11-19,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C199,False,False
S05799,2024-11-19,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,0.5,18.98,5.0,13.98,C077,False,False
S05800,2024-11-19,Online,Debit Card,P025,Women's Swimsuit,Women,Swimwear,2,44.99,0,0.0,89.98,32.0,57.98,C148,False,False
S05801,2024-11-19,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C198,False,False
S05802,2024-11-19,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C095,False,False
S05803,2024-11-19,Online,Debit Card,P003,Men's Slim Jeans,Men,Pants,4,49.99,0,0.0,199.96,72.0,127.96,C008,False,True
S05804,2024-11-19,Physical,Cash,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C010,False,False
S05805,2024-11-19,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,5,2.25,42.74,15.0,27.74,C079,False,False
S05806,2024-11-19,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C087,False,False
S05807,2024-11-19,Physical,Cash,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C192,False,False
S05808,2024-11-19,Online,PayPal,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C048,False,False
S05809,2024-11-19,Online,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C182,False,False
S05810,2024-11-19,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C106,False,False
S05811,2024-11-19,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C178,False,True
S05812,2024-11-20,Online,PayPal,P015,Women's Cardigan,Women,Top,3,49.99,15,7.5,127.47,54.0,73.47,C141,False,False
S05813,2024-11-20,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,10,2.5,67.47,24.0,43.47,C047,False,False
S05814,2024-11-20,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,0,0.0,179.98,70.0,109.98,C080,False,True
S05815,2024-11-20,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C064,False,False
S05816,2024-11-20,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C166,False,False
S05817,2024-11-20,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C093,False,False
S05818,2024-11-20,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C097,False,False
S05819,2024-11-20,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C019,False,False
S05820,2024-11-20,Online,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,15,3.0,33.98,14.0,19.98,C027,False,False
S05821,2024-11-20,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,15,6.75,76.48,30.0,46.48,C022,False,False
S05822,2024-11-20,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C081,False,False
S05823,2024-11-20,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,5,14.99,15,2.25,63.7,25.0,38.7,C022,False,False
S05824,2024-11-21,Online,Mobile Pay,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,5,1.5,56.98,20.0,36.98,C062,False,False
S05825,2024-11-21,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C183,False,False
S05826,2024-11-21,Online,Debit Card,P020,Unisex Cap,All,Accessories,4,14.99,0,0.0,59.96,16.0,43.96,C031,False,False
S05827,2024-11-21,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C144,False,False
S05828,2024-11-21,Online,PayPal,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C084,False,False
S05829,2024-11-21,Physical,Debit Card,P016,Kids T-shirt,Kids,Shirt,3,14.99,15,2.25,38.22,15.0,23.22,C141,False,False
S05830,2024-11-21,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C073,False,False
S05831,2024-11-21,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,15,1.5,16.98,5.0,11.98,C193,False,False
S05832,2024-11-21,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C122,False,False
S05833,2024-11-21,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C142,False,False
S05834,2024-11-21,Physical,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,0,0.0,99.98,36.0,63.98,C138,False,False
S05835,2024-11-21,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C126,False,False
S05836,2024-11-21,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C046,False,False
S05837,2024-11-21,Online,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,4,19.99,0,0.0,79.96,28.0,51.96,C161,False,False
S05838,2024-11-21,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,5,2.25,42.74,16.0,26.74,C102,False,False
S05839,2024-11-21,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C059,False,False
S05840,2024-11-21,Physical,Cash,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C079,False,False
S05841,2024-11-21,Online,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C185,False,True
S05842,2024-11-22,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C071,False,False
S05843,2024-11-22,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C177,False,False
S05844,2024-11-22,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,10,2.5,44.98,16.0,28.98,C052,False,False
S05845,2024-11-22,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C067,False,False
S05846,2024-11-22,Online,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C106,False,False
S05847,2024-11-22,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C009,False,False
S05848,2024-11-22,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C084,False,False
S05849,2024-11-22,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,3,49.99,5,2.5,142.47,54.0,88.47,C063,False,False
S05850,2024-11-23,Physical,Cash,P015,Women's Cardigan,Women,Top,5,49.99,0,0.0,249.95,90.0,159.95,C113,False,True
S05851,2024-11-23,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,0,0.0,29.97,7.5,22.47,C180,False,False
S05852,2024-11-23,Online,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C002,False,False
S05853,2024-11-23,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C020,False,False
S05854,2024-11-23,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C092,False,False
S05855,2024-11-23,Online,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,10,5.0,89.98,36.0,53.98,C015,False,True
S05856,2024-11-23,Online,PayPal,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C178,False,False
S05857,2024-11-23,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C196,False,False
S05858,2024-11-23,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,3,44.99,10,4.5,121.47,48.0,73.47,C140,False,False
S05859,2024-11-23,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C183,False,False
S05860,2024-11-23,Online,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C078,False,False
